year,raceName,driverName,constructorName,championshipPosition,championshipPoints,q1,q2,q3,grid,positionOrder,practiceTime
2021,Bahrain Grand Prix,HAM,Mercedes,1,25.0,90.617,90.08500000000001,89.385,2,1,92.617
2021,Bahrain Grand Prix,BOT,Mercedes,3,16.0,91.2,90.186,89.586,3,3,93.2
2021,Emilia Romagna Grand Prix,HAM,Mercedes,1,44.0,74.82300000000001,74.81700000000001,74.411,1,2,76.82300000000001
2021,Emilia Romagna Grand Prix,BOT,Mercedes,5,16.0,74.672,74.905,74.898,8,18,76.672
2021,Portuguese Grand Prix,HAM,Mercedes,1,69.0,78.857,77.968,78.355,2,1,80.857
2021,Portuguese Grand Prix,BOT,Mercedes,4,32.0,78.72200000000001,78.458,78.348,1,3,80.72200000000001
2021,Spanish Grand Prix,HAM,Mercedes,1,94.0,78.245,77.166,76.741,1,1,80.245
2021,Spanish Grand Prix,BOT,Mercedes,3,47.0,78.005,77.142,76.873,3,3,80.005
2021,Monaco Grand Prix,HAM,Mercedes,2,101.0,71.622,71.116,71.095,7,7,73.622
2021,Monaco Grand Prix,BOT,Mercedes,4,47.0,70.938,70.695,70.601,3,19,72.938
2021,Azerbaijan Grand Prix,HAM,Mercedes,2,101.0,101.545,101.634,101.45,2,15,103.545
2021,Azerbaijan Grand Prix,BOT,Mercedes,6,47.0,102.701,102.106,102.65899999999999,10,12,104.701
2021,French Grand Prix,HAM,Mercedes,2,119.0,91.237,90.788,90.248,2,2,93.237
2021,French Grand Prix,BOT,Mercedes,5,59.0,91.669,90.735,90.376,3,4,93.669
2021,Styrian Grand Prix,HAM,Mercedes,2,138.0,64.672,64.512,64.06700000000001,2,2,66.672
2021,Styrian Grand Prix,BOT,Mercedes,5,74.0,64.537,64.443,64.035,5,3,66.537
2021,Austrian Grand Prix,HAM,Mercedes,2,150.0,64.506,64.258,64.014,4,4,66.506
2021,Austrian Grand Prix,BOT,Mercedes,5,92.0,64.563,64.376,64.049,5,2,66.563
2021,British Grand Prix,HAM,Mercedes,2,177.0,86.786,86.023,86.134,2,1,88.786
2021,British Grand Prix,BOT,Mercedes,4,108.0,87.487,86.764,86.328,3,3,89.487
2021,Hungarian Grand Prix,HAM,Mercedes,1,195.0,76.424,76.553,75.419,1,2,78.424
2021,Hungarian Grand Prix,BOT,Mercedes,4,108.0,76.569,76.702,75.734,2,16,78.569
2021,Belgian Grand Prix,HAM,Mercedes,1,202.5,119.218,116.229,120.099,3,3,121.218
2021,Belgian Grand Prix,BOT,Mercedes,4,108.0,119.87,116.295,122.502,13,12,121.87
2021,Dutch Grand Prix,HAM,Mercedes,2,221.5,70.114,69.726,68.923,2,2,72.114
2021,Dutch Grand Prix,BOT,Mercedes,3,123.0,70.219,69.769,69.222,3,3,72.219
2021,Italian Grand Prix,HAM,Mercedes,2,221.5,80.543,79.936,79.651,4,17,82.543
2021,Italian Grand Prix,BOT,Mercedes,3,141.0,80.685,80.032,79.555,19,3,82.685
2021,Russian Grand Prix,HAM,Mercedes,1,246.5,105.99199999999999,105.12899999999999,104.05,4,1,107.99199999999999
2021,Russian Grand Prix,BOT,Mercedes,3,151.0,106.396,105.306,104.71000000000001,16,5,108.396
2021,Turkish Grand Prix,HAM,Mercedes,2,256.5,84.58500000000001,83.082,82.868,11,5,86.58500000000001
2021,Turkish Grand Prix,BOT,Mercedes,3,177.0,85.047,83.57900000000001,82.998,1,1,87.047
2021,United States Grand Prix,HAM,Mercedes,2,275.5,94.57900000000001,93.797,93.119,2,2,96.57900000000001
2021,United States Grand Prix,BOT,Mercedes,3,185.0,94.59,93.959,93.475,9,6,96.59
2021,Mexico City Grand Prix,HAM,Mercedes,2,293.5,77.207,76.474,76.02,2,2,79.207
2021,Mexico City Grand Prix,BOT,Mercedes,3,185.0,76.727,76.864,75.875,1,15,78.727
2021,São Paulo Grand Prix,HAM,Mercedes,2,318.5,68.733,68.068,67.934,10,1,70.733
2021,São Paulo Grand Prix,BOT,Mercedes,3,203.0,69.03999999999999,68.426,68.469,1,3,71.03999999999999
2021,Qatar Grand Prix,HAM,Mercedes,2,343.5,81.901,81.682,80.827,1,1,83.901
2021,Qatar Grand Prix,BOT,Mercedes,3,203.0,82.01599999999999,81.991,81.47800000000001,6,20,84.01599999999999
2021,Saudi Arabian Grand Prix,HAM,Mercedes,2,369.5,88.46600000000001,87.712,87.511,1,1,90.46600000000001
2021,Saudi Arabian Grand Prix,BOT,Mercedes,3,218.0,88.057,88.054,87.622,2,3,90.057
2021,Abu Dhabi Grand Prix,HAM,Mercedes,2,387.5,82.845,83.145,82.48,2,2,84.845
2021,Abu Dhabi Grand Prix,BOT,Mercedes,3,226.0,83.117,83.246,83.036,6,6,85.117
2022,Bahrain Grand Prix,HAM,Mercedes,3,15.0,92.285,91.048,91.238,5,3,94.285
2022,Bahrain Grand Prix,RUS,Mercedes,4,12.0,92.269,91.252,92.21600000000001,9,4,94.269
2022,Saudi Arabian Grand Prix,HAM,Mercedes,5,16.0,90.343,-1.0,-1.0,15,10,92.343
2022,Saudi Arabian Grand Prix,RUS,Mercedes,4,22.0,89.68,89.618,89.104,6,5,91.68
2022,Australian Grand Prix,HAM,Mercedes,5,28.0,79.401,79.106,78.825,5,4,81.401
2022,Australian Grand Prix,RUS,Mercedes,2,37.0,79.405,79.076,78.93299999999999,6,3,81.405
2022,Emilia Romagna Grand Prix,HAM,Mercedes,7,28.0,80.47,81.138,-1.0,14,13,82.47
2022,Emilia Romagna Grand Prix,RUS,Mercedes,4,49.0,80.383,80.757,-1.0,11,4,82.383
2022,Miami Grand Prix,HAM,Mercedes,6,36.0,90.388,89.797,89.625,6,6,92.388
2022,Miami Grand Prix,RUS,Mercedes,4,59.0,90.49,90.173,-1.0,12,5,92.49
2022,Spanish Grand Prix,HAM,Mercedes,6,46.0,80.252,79.794,79.512,6,5,82.252
2022,Spanish Grand Prix,RUS,Mercedes,4,74.0,80.218,79.47,79.393,4,3,82.218
2022,Monaco Grand Prix,HAM,Mercedes,6,50.0,73.444,72.595,72.56,8,8,75.444
2022,Monaco Grand Prix,RUS,Mercedes,4,84.0,72.787,72.617,72.112,6,5,74.787
2022,Azerbaijan Grand Prix,HAM,Mercedes,6,62.0,103.939,103.182,102.924,7,4,105.939
2022,Azerbaijan Grand Prix,RUS,Mercedes,4,99.0,103.75399999999999,103.281,102.712,5,3,105.75399999999999
2022,Canadian Grand Prix,HAM,Mercedes,6,77.0,93.84100000000001,85.543,82.89099999999999,4,3,95.84100000000001
2022,Canadian Grand Prix,RUS,Mercedes,4,111.0,93.16,84.95,83.557,8,4,95.16
2022,British Grand Prix,HAM,Mercedes,6,93.0,100.428,101.062,101.995,5,3,102.428
2022,British Grand Prix,RUS,Mercedes,5,111.0,100.02799999999999,101.725,102.161,8,18,102.02799999999999
2022,Austrian Grand Prix,HAM,Mercedes,6,109.0,66.079,65.475,73.151,8,3,68.079
2022,Austrian Grand Prix,RUS,Mercedes,5,128.0,66.235,65.697,65.431,4,4,68.235
2022,French Grand Prix,HAM,Mercedes,6,127.0,93.041,92.274,91.765,4,2,95.041
2022,French Grand Prix,RUS,Mercedes,5,143.0,93.10900000000001,92.63300000000001,92.131,6,3,95.10900000000001
2022,Hungarian Grand Prix,HAM,Mercedes,6,146.0,78.374,78.035,78.142,7,2,80.374
2022,Hungarian Grand Prix,RUS,Mercedes,4,158.0,78.407,78.154,77.377,1,3,80.407
2022,Belgian Grand Prix,HAM,Mercedes,6,146.0,105.73599999999999,105.42,105.503,4,20,107.73599999999999
2022,Belgian Grand Prix,RUS,Mercedes,5,170.0,105.65,105.461,105.77600000000001,5,4,107.65
2022,Dutch Grand Prix,HAM,Mercedes,6,158.0,71.331,71.075,70.648,4,4,73.331
2022,Dutch Grand Prix,RUS,Mercedes,4,188.0,71.561,70.824,71.147,6,2,73.561
2022,Italian Grand Prix,HAM,Mercedes,6,168.0,82.048,81.708,81.524,19,5,84.048
2022,Italian Grand Prix,RUS,Mercedes,4,203.0,81.785,81.747,81.542,2,3,83.785
2022,Singapore Grand Prix,HAM,Mercedes,6,170.0,113.161,112.691,109.46600000000001,3,9,115.161
2022,Singapore Grand Prix,RUS,Mercedes,4,203.0,114.63300000000001,114.012,-1.0,0,14,116.63300000000001
2022,Japanese Grand Prix,HAM,Mercedes,6,180.0,90.906,90.443,90.261,6,5,92.906
2022,Japanese Grand Prix,RUS,Mercedes,4,207.0,90.865,90.465,90.389,8,8,92.865
2022,United States Grand Prix,HAM,Mercedes,6,198.0,96.148,95.732,94.947,3,2,98.148
2022,United States Grand Prix,RUS,Mercedes,4,218.0,96.195,95.69200000000001,94.988,4,5,98.195
2022,Mexico City Grand Prix,HAM,Mercedes,5,216.0,79.169,78.55199999999999,78.084,3,2,81.169
2022,Mexico City Grand Prix,RUS,Mercedes,4,231.0,79.583,78.565,78.07900000000001,2,4,81.583
2022,Brazilian Grand Prix,HAM,Mercedes,5,240.0,73.403,71.539,72.611,2,2,75.403
2022,Brazilian Grand Prix,RUS,Mercedes,4,265.0,74.42699999999999,71.318,72.059,1,1,76.42699999999999
2022,Abu Dhabi Grand Prix,HAM,Mercedes,6,240.0,85.594,84.774,84.508,5,18,87.594
2022,Abu Dhabi Grand Prix,RUS,Mercedes,4,275.0,85.545,84.94,84.511,6,5,87.545
2023,Bahrain Grand Prix,HAM,Mercedes,5,10.0,91.543,90.513,90.384,7,5,94.917
2023,Bahrain Grand Prix,RUS,Mercedes,7,6.0,91.057,90.507,90.34,6,7,94.966
2023,Saudi Arabian Grand Prix,HAM,Mercedes,5,20.0,89.689,89.374,89.223,7,5,90.787
2023,Saudi Arabian Grand Prix,RUS,Mercedes,6,18.0,89.592,89.132,88.857,3,4,90.771
2023,Australian Grand Prix,HAM,Mercedes,4,38.0,77.689,77.551,77.104,3,2,79.223
2023,Australian Grand Prix,RUS,Mercedes,7,18.0,77.654,77.513,76.968,2,18,79.699
2023,Azerbaijan Grand Prix,HAM,Mercedes,4,48.0,102.113,101.65,101.17699999999999,5,6,103.798
2023,Azerbaijan Grand Prix,RUS,Mercedes,7,28.0,102.07300000000001,101.654,-1.0,11,8,105.082
2023,Miami Grand Prix,HAM,Mercedes,4,56.0,87.846,87.975,-1.0,13,6,90.337
2023,Miami Grand Prix,RUS,Mercedes,6,40.0,88.086,87.743,87.804,6,4,90.125
2023,Monaco Grand Prix,HAM,Mercedes,4,69.0,72.872,72.156,71.725,5,4,74.035
2023,Monaco Grand Prix,RUS,Mercedes,5,50.0,72.769,72.151,71.964,8,5,75.066
2023,Spanish Grand Prix,HAM,Mercedes,4,87.0,72.937,72.999,72.818,4,2,75.845
2023,Spanish Grand Prix,RUS,Mercedes,5,65.0,73.326,73.447,-1.0,12,3,75.753
2023,Canadian Grand Prix,HAM,Mercedes,4,102.0,81.554,80.426,87.627,3,3,0.0
2023,Canadian Grand Prix,RUS,Mercedes,6,65.0,81.798,80.098,87.893,4,19,0.0
2023,Austrian Grand Prix,HAM,Mercedes,4,106.0,65.673,65.188,64.819,5,8,67.673
2023,Austrian Grand Prix,RUS,Mercedes,7,72.0,65.686,65.428,-1.0,11,7,67.686
2023,British Grand Prix,HAM,Mercedes,4,121.0,89.41499999999999,88.545,87.211,7,3,91.41499999999999
2023,British Grand Prix,RUS,Mercedes,6,82.0,89.412,88.782,87.155,6,5,91.412
2023,Hungarian Grand Prix,HAM,Mercedes,4,133.0,78.577,77.42699999999999,76.60900000000001,1,4,0.0
2023,Hungarian Grand Prix,RUS,Mercedes,5,90.0,79.027,-1.0,-1.0,18,6,98.795
2023,Belgian Grand Prix,HAM,Mercedes,4,148.0,118.563,112.345,107.087,3,4,0.0
2023,Belgian Grand Prix,RUS,Mercedes,6,99.0,119.035,112.60499999999999,107.805,8,6,0.0
2021,Bahrain Grand Prix,ALO,Alpine F1 Team,19,0.0,90.863,90.595,90.249,9,19,92.863
2021,Bahrain Grand Prix,OCO,Alpine F1 Team,13,0.0,91.724,-1.0,-1.0,16,13,93.724
2021,Emilia Romagna Grand Prix,ALO,Alpine F1 Team,13,1.0,75.832,75.593,-1.0,15,10,77.832
2021,Emilia Romagna Grand Prix,OCO,Alpine F1 Team,12,2.0,75.385,75.117,75.21000000000001,9,9,77.385
2021,Portuguese Grand Prix,ALO,Alpine F1 Team,12,5.0,79.72800000000001,79.456,-1.0,13,8,81.72800000000001
2021,Portuguese Grand Prix,OCO,Alpine F1 Team,9,8.0,79.092,78.586,79.042,6,7,81.092
2021,Spanish Grand Prix,ALO,Alpine F1 Team,12,5.0,78.281,77.96600000000001,78.14699999999999,10,17,80.281
2021,Spanish Grand Prix,OCO,Alpine F1 Team,9,10.0,78.281,77.743,77.58,5,9,80.281
2021,Monaco Grand Prix,ALO,Alpine F1 Team,13,5.0,72.205,-1.0,-1.0,17,13,74.205
2021,Monaco Grand Prix,OCO,Alpine F1 Team,10,12.0,71.74,71.486,-1.0,11,9,73.74
2021,Azerbaijan Grand Prix,ALO,Alpine F1 Team,11,13.0,102.934,102.195,102.327,8,6,104.934
2021,Azerbaijan Grand Prix,OCO,Alpine F1 Team,12,12.0,102.426,102.273,-1.0,12,20,104.426
2021,French Grand Prix,ALO,Alpine F1 Team,11,17.0,92.158,91.549,91.34,9,8,94.158
2021,French Grand Prix,OCO,Alpine F1 Team,12,12.0,92.13900000000001,91.736,-1.0,11,14,94.13900000000001
2021,Styrian Grand Prix,ALO,Alpine F1 Team,11,19.0,64.971,64.582,64.574,8,9,66.971
2021,Styrian Grand Prix,OCO,Alpine F1 Team,13,12.0,65.217,-1.0,-1.0,17,14,67.217
2021,Austrian Grand Prix,ALO,Alpine F1 Team,11,20.0,64.472,64.856,-1.0,14,10,66.472
2021,Austrian Grand Prix,OCO,Alpine F1 Team,13,12.0,65.051,-1.0,-1.0,17,20,67.051
2021,British Grand Prix,ALO,Alpine F1 Team,11,26.0,87.58,87.245,-1.0,7,7,89.58
2021,British Grand Prix,OCO,Alpine F1 Team,13,14.0,87.41499999999999,87.34,-1.0,9,9,89.41499999999999
2021,Hungarian Grand Prix,ALO,Alpine F1 Team,11,38.0,77.123,76.541,76.715,9,4,79.123
2021,Hungarian Grand Prix,OCO,Alpine F1 Team,10,39.0,77.367,76.76599999999999,76.65299999999999,8,1,79.367
2021,Belgian Grand Prix,ALO,Alpine F1 Team,11,38.0,121.653,118.205,-1.0,12,11,123.653
2021,Belgian Grand Prix,OCO,Alpine F1 Team,10,42.0,121.824,117.354,123.513,8,7,123.824
2021,Dutch Grand Prix,ALO,Alpine F1 Team,10,46.0,70.435,70.02,69.956,9,6,72.435
2021,Dutch Grand Prix,OCO,Alpine F1 Team,11,44.0,70.179,69.919,69.93299999999999,8,9,72.179
2021,Italian Grand Prix,ALO,Alpine F1 Team,10,50.0,81.487,81.069,-1.0,10,8,83.487
2021,Italian Grand Prix,OCO,Alpine F1 Team,11,45.0,81.5,81.10300000000001,-1.0,12,10,83.5
2021,Russian Grand Prix,ALO,Alpine F1 Team,10,58.0,107.87700000000001,105.51400000000001,104.20400000000001,6,6,109.87700000000001
2021,Russian Grand Prix,OCO,Alpine F1 Team,11,45.0,108.09899999999999,106.07,105.86500000000001,9,14,110.09899999999999
2021,Turkish Grand Prix,ALO,Alpine F1 Team,10,58.0,85.174,83.914,83.477,5,16,87.174
2021,Turkish Grand Prix,OCO,Alpine F1 Team,11,46.0,85.422,84.842,-1.0,12,10,87.422
2021,United States Grand Prix,ALO,Alpine F1 Team,10,58.0,95.756,104.549,-1.0,19,18,97.756
2021,United States Grand Prix,OCO,Alpine F1 Team,11,46.0,95.747,95.37700000000001,-1.0,11,19,97.747
2021,Mexico City Grand Prix,ALO,Alpine F1 Team,10,60.0,78.452,-1.0,-1.0,12,9,80.452
2021,Mexico City Grand Prix,OCO,Alpine F1 Team,11,46.0,78.126,78.405,-1.0,19,13,80.126
2021,São Paulo Grand Prix,ALO,Alpine F1 Team,10,62.0,69.391,69.137,69.113,12,9,71.391
2021,São Paulo Grand Prix,OCO,Alpine F1 Team,11,50.0,69.43,69.189,-1.0,8,8,71.43
2021,Qatar Grand Prix,ALO,Alpine F1 Team,10,77.0,82.422,81.894,81.67,3,3,84.422
2021,Qatar Grand Prix,OCO,Alpine F1 Team,11,60.0,82.565,82.012,82.02799999999999,9,5,84.565
2021,Saudi Arabian Grand Prix,ALO,Alpine F1 Team,10,77.0,88.944,88.92,-1.0,13,13,90.944
2021,Saudi Arabian Grand Prix,OCO,Alpine F1 Team,11,72.0,88.752,88.574,88.64699999999999,9,4,90.752
2021,Abu Dhabi Grand Prix,ALO,Alpine F1 Team,10,81.0,83.846,83.46000000000001,-1.0,11,8,85.846
2021,Abu Dhabi Grand Prix,OCO,Alpine F1 Team,11,74.0,83.764,83.42,83.389,9,9,85.764
2022,Bahrain Grand Prix,ALO,Alpine F1 Team,9,2.0,92.346,91.621,92.195,8,9,94.346
2022,Bahrain Grand Prix,OCO,Alpine F1 Team,7,6.0,92.041,91.782,-1.0,11,7,94.041
2022,Saudi Arabian Grand Prix,ALO,Alpine F1 Team,13,2.0,89.97800000000001,89.295,89.14699999999999,7,16,91.97800000000001
2022,Saudi Arabian Grand Prix,OCO,Alpine F1 Team,6,14.0,90.093,89.584,89.068,5,6,92.093
2022,Australian Grand Prix,ALO,Alpine F1 Team,14,2.0,79.19200000000001,78.815,-1.0,10,17,81.19200000000001
2022,Australian Grand Prix,OCO,Alpine F1 Team,7,20.0,79.605,79.136,79.061,8,7,81.605
2022,Emilia Romagna Grand Prix,ALO,Alpine F1 Team,15,2.0,80.19800000000001,79.595,89.202,9,19,82.19800000000001
2022,Emilia Romagna Grand Prix,OCO,Alpine F1 Team,9,20.0,82.338,-1.0,-1.0,16,14,84.338
2022,Miami Grand Prix,ALO,Alpine F1 Team,16,2.0,90.407,90.16,-1.0,11,11,92.407
2022,Miami Grand Prix,OCO,Alpine F1 Team,9,24.0,-1.0,-1.0,-1.0,20,8,1.0
2022,Spanish Grand Prix,ALO,Alpine F1 Team,15,4.0,81.043,-1.0,-1.0,20,9,83.043
2022,Spanish Grand Prix,OCO,Alpine F1 Team,9,30.0,80.88,80.638,-1.0,12,7,82.88
2022,Monaco Grand Prix,ALO,Alpine F1 Team,13,10.0,73.394,72.688,72.247,7,7,75.394
2022,Monaco Grand Prix,OCO,Alpine F1 Team,9,30.0,72.848,72.528,73.047,10,12,74.848
2022,Azerbaijan Grand Prix,ALO,Alpine F1 Team,11,16.0,104.083,103.36,103.173,10,7,106.083
2022,Azerbaijan Grand Prix,OCO,Alpine F1 Team,9,31.0,103.90299999999999,103.58500000000001,-1.0,13,10,105.90299999999999
2022,Canadian Grand Prix,ALO,Alpine F1 Team,10,18.0,92.277,84.848,81.944,2,9,94.277
2022,Canadian Grand Prix,OCO,Alpine F1 Team,9,39.0,93.012,86.135,83.529,7,6,95.012
2022,British Grand Prix,ALO,Alpine F1 Team,10,28.0,101.598,102.209,102.116,7,5,103.598
2022,British Grand Prix,OCO,Alpine F1 Team,9,39.0,101.72999999999999,105.19,-1.0,15,15,103.72999999999999
2022,Austrian Grand Prix,ALO,Alpine F1 Team,10,29.0,66.016,66.082,66.103,19,10,68.016
2022,Austrian Grand Prix,OCO,Alpine F1 Team,8,52.0,66.468,65.993,65.726,6,5,68.468
2022,French Grand Prix,ALO,Alpine F1 Team,10,37.0,92.819,92.631,92.55199999999999,7,6,94.819
2022,French Grand Prix,OCO,Alpine F1 Team,8,56.0,93.346,93.048,-1.0,10,8,95.346
2022,Hungarian Grand Prix,ALO,Alpine F1 Team,10,41.0,78.71600000000001,77.904,78.078,6,8,80.71600000000001
2022,Hungarian Grand Prix,OCO,Alpine F1 Team,8,58.0,78.866,78.21600000000001,78.018,5,9,80.866
2022,Belgian Grand Prix,ALO,Alpine F1 Team,9,51.0,106.075,105.55199999999999,105.368,3,5,108.075
2022,Belgian Grand Prix,OCO,Alpine F1 Team,8,64.0,106.039,105.475,105.18,16,7,108.039
2022,Dutch Grand Prix,ALO,Alpine F1 Team,9,59.0,71.667,71.613,-1.0,13,6,73.667
2022,Dutch Grand Prix,OCO,Alpine F1 Team,8,66.0,71.748,71.605,-1.0,12,9,73.748
2022,Italian Grand Prix,ALO,Alpine F1 Team,9,59.0,82.089,81.861,-1.0,6,19,84.089
2022,Italian Grand Prix,OCO,Alpine F1 Team,8,66.0,82.166,82.13,-1.0,14,11,84.166
2022,Singapore Grand Prix,ALO,Alpine F1 Team,9,59.0,115.36,113.12700000000001,109.96600000000001,5,18,117.36
2022,Singapore Grand Prix,OCO,Alpine F1 Team,8,66.0,116.337,-1.0,-1.0,17,16,118.337
2022,Japanese Grand Prix,ALO,Alpine F1 Team,9,65.0,90.60300000000001,90.343,90.322,7,7,92.60300000000001
2022,Japanese Grand Prix,OCO,Alpine F1 Team,8,78.0,90.696,90.357,90.16499999999999,5,4,92.696
2022,United States Grand Prix,ALO,Alpine F1 Team,9,71.0,96.446,95.988,95.876,14,7,98.446
2022,United States Grand Prix,OCO,Alpine F1 Team,8,78.0,97.068,-1.0,-1.0,0,11,99.068
2022,Mexico City Grand Prix,ALO,Alpine F1 Team,9,71.0,80.006,79.27199999999999,78.939,9,19,82.006
2022,Mexico City Grand Prix,OCO,Alpine F1 Team,8,82.0,79.945,79.081,79.01,10,8,81.945
2022,Brazilian Grand Prix,ALO,Alpine F1 Team,9,81.0,73.542,71.394,72.504,17,5,75.542
2022,Brazilian Grand Prix,OCO,Alpine F1 Team,8,86.0,74.663,71.587,72.425,16,8,76.663
2022,Abu Dhabi Grand Prix,ALO,Alpine F1 Team,9,81.0,85.782,85.096,-1.0,10,20,87.782
2022,Abu Dhabi Grand Prix,OCO,Alpine F1 Team,8,92.0,85.735,85.007,84.83,8,7,87.735
2023,Bahrain Grand Prix,OCO,Alpine F1 Team,18,0.0,91.508,90.914,90.98400000000001,9,18,95.105
2023,Bahrain Grand Prix,GAS,Alpine F1 Team,9,2.0,92.181,-1.0,-1.0,20,9,95.455
2023,Saudi Arabian Grand Prix,OCO,Alpine F1 Team,10,4.0,89.707,89.255,89.078,6,8,91.181
2023,Saudi Arabian Grand Prix,GAS,Alpine F1 Team,11,4.0,89.89,89.411,89.357,9,9,90.949
2023,Australian Grand Prix,OCO,Alpine F1 Team,12,4.0,77.77,77.768,-1.0,11,14,80.175
2023,Australian Grand Prix,GAS,Alpine F1 Team,14,4.0,78.312,77.574,77.675,9,13,79.646
2023,Azerbaijan Grand Prix,OCO,Alpine F1 Team,13,4.0,102.622,101.798,-1.0,0,15,105.955
2023,Azerbaijan Grand Prix,GAS,Alpine F1 Team,14,4.0,104.85300000000001,-1.0,-1.0,17,14,106.321
2023,Miami Grand Prix,OCO,Alpine F1 Team,12,6.0,87.872,87.444,87.935,8,9,91.542
2023,Miami Grand Prix,GAS,Alpine F1 Team,10,8.0,88.061,87.612,87.786,5,8,91.566
2023,Monaco Grand Prix,OCO,Alpine F1 Team,9,21.0,72.967,72.248,71.553,3,3,74.585
2023,Monaco Grand Prix,GAS,Alpine F1 Team,10,14.0,73.033,72.169,71.93299999999999,7,7,74.866
2023,Spanish Grand Prix,OCO,Alpine F1 Team,9,25.0,73.43299999999999,73.001,73.083,6,8,75.418
2023,Spanish Grand Prix,GAS,Alpine F1 Team,10,15.0,73.471,73.186,72.816,10,10,75.545
2023,Canadian Grand Prix,OCO,Alpine F1 Team,9,29.0,82.114,80.406,87.945,6,8,0.0
2023,Canadian Grand Prix,GAS,Alpine F1 Team,10,15.0,82.886,-1.0,-1.0,15,12,0.0
2023,Austrian Grand Prix,OCO,Alpine F1 Team,9,31.0,65.729,65.453,-1.0,12,14,67.729
2023,Austrian Grand Prix,GAS,Alpine F1 Team,11,16.0,65.515,65.30799999999999,65.17,9,10,67.515
2023,British Grand Prix,OCO,Alpine F1 Team,10,31.0,89.7,88.956,-1.0,13,20,91.7
2023,British Grand Prix,GAS,Alpine F1 Team,12,16.0,89.533,88.751,87.689,10,18,91.533
2023,Hungarian Grand Prix,OCO,Alpine F1 Team,10,31.0,78.854,77.84100000000001,-1.0,12,19,0.0
